age,gender,race,marital_status,occupation,work_class,final_weight,education,education_num,relationship,capital_gain,capital_loss,hours_per_week,native_country,class
"(35, 40)",Male,*,*,Prof-specialty,Local-gov,40955,Masters,14,Not-in-family,0,0,43,United-States,<=50K
"(35, 40)",Male,*,*,Farming-fishing,Private,175643,HS-grad,9,Husband,0,0,30,United-States,<=50K
"(35, 40)",Male,*,*,Sales,Self-emp-not-inc,30916,Assoc-acdm,12,Husband,0,0,60,United-States,<=50K
"(35, 40)",Male,*,*,Farming-fishing,Private,98776,HS-grad,9,Husband,0,0,15,United-States,<=50K
"(35, 40)",Male,*,*,Adm-clerical,Private,183800,Assoc-acdm,12,Husband,0,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Exec-managerial,Private,98776,Some-college,10,Not-in-family,0,0,50,United-States,>50K
"(35, 40)",Male,*,*,Transport-moving,Self-emp-not-inc,32528,HS-grad,9,Husband,0,0,50,United-States,<=50K
"(35, 40)",Male,*,*,Exec-managerial,Private,159179,Some-college,10,Husband,0,1902,50,United-States,>50K
"(35, 40)",Male,*,*,Farming-fishing,Self-emp-not-inc,138940,11th,7,Own-child,0,0,37,United-States,<=50K
"(35, 40)",Male,*,*,Transport-moving,Private,184498,HS-grad,9,Husband,0,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Craft-repair,Private,152621,Some-college,10,Husband,0,0,40,Canada,>50K
"(35, 40)",Male,*,*,Exec-managerial,Self-emp-not-inc,403391,Bachelors,13,Husband,0,0,60,United-States,<=50K
"(35, 40)",Male,*,*,Craft-repair,Private,160035,HS-grad,9,Husband,0,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Craft-repair,Private,102953,HS-grad,9,Husband,0,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Farming-fishing,Private,331395,7th-8th,4,Husband,3942,0,84,Portugal,<=50K
"(35, 40)",Male,*,*,Craft-repair,Private,187999,HS-grad,9,Husband,0,0,40,United-States,>50K
"(35, 40)",Male,*,*,Exec-managerial,Private,336367,Assoc-acdm,12,Unmarried,0,0,50,United-States,<=50K
"(35, 40)",Male,*,*,Craft-repair,Self-emp-inc,143123,Assoc-voc,11,Husband,0,2415,40,United-States,>50K
"(35, 40)",Male,*,*,Transport-moving,Private,224541,Some-college,10,Husband,0,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Transport-moving,Private,202950,HS-grad,9,Husband,0,0,40,United-States,>50K
"(35, 40)",Male,*,*,Transport-moving,Private,294919,Some-college,10,Not-in-family,0,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Sales,Private,123983,Bachelors,13,Not-in-family,0,0,40,China,<=50K
"(35, 40)",Male,*,*,Craft-repair,Self-emp-not-inc,340001,HS-grad,9,Husband,0,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Sales,Self-emp-not-inc,203828,HS-grad,9,Husband,0,0,45,United-States,<=50K
"(35, 40)",Male,*,*,Sales,Private,137229,Assoc-voc,11,Not-in-family,0,0,45,United-States,>50K
"(35, 40)",Male,*,*,Craft-repair,Private,25803,HS-grad,9,Husband,0,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Prof-specialty,Private,171150,Assoc-acdm,12,Husband,0,0,40,United-States,>50K
"(35, 40)",Male,*,*,Prof-specialty,Private,82576,Prof-school,15,Not-in-family,14084,0,36,United-States,>50K
"(35, 40)",Male,*,*,Craft-repair,Private,219814,9th,5,Husband,0,0,35,Guatemala,<=50K
"(35, 40)",Male,*,*,Craft-repair,Private,207568,HS-grad,9,Husband,0,0,50,United-States,<=50K
"(35, 40)",Male,*,*,Craft-repair,Private,185556,Some-college,10,Husband,0,0,40,Italy,<=50K
"(35, 40)",Male,*,*,Exec-managerial,Private,37314,Masters,14,Not-in-family,0,0,50,United-States,>50K
"(35, 40)",Male,*,*,Machine-op-inspct,Private,122032,Assoc-voc,11,Not-in-family,0,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Exec-managerial,Private,108140,Bachelors,13,Not-in-family,2202,0,45,United-States,<=50K
"(35, 40)",Male,*,*,Craft-repair,Private,165930,Some-college,10,Husband,0,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Prof-specialty,Private,340614,Masters,14,Husband,0,0,50,United-States,>50K
"(35, 40)",Male,*,*,Sales,Self-emp-inc,183898,Bachelors,13,Not-in-family,0,0,60,United-States,<=50K
"(35, 40)",Male,*,*,Other-service,Private,509060,Some-college,10,Not-in-family,0,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Exec-managerial,Private,216256,Bachelors,13,Husband,0,0,60,Italy,>50K
"(35, 40)",Male,*,*,Prof-specialty,Private,116138,HS-grad,9,Husband,0,0,40,Cambodia,<=50K
"(35, 40)",Male,*,*,Other-service,Local-gov,145308,Some-college,10,Husband,0,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Protective-serv,State-gov,143385,Some-college,10,Husband,0,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Exec-managerial,Federal-gov,54159,Bachelors,13,Husband,0,0,45,United-States,<=50K
"(35, 40)",Male,*,*,Sales,Private,237713,Prof-school,15,Husband,0,2415,99,United-States,>50K
"(35, 40)",Male,*,*,Prof-specialty,Private,112497,HS-grad,9,Not-in-family,0,0,40,United-States,>50K
"(35, 40)",Male,*,*,Farming-fishing,Self-emp-not-inc,154641,Assoc-acdm,12,Husband,2105,0,50,United-States,<=50K
"(35, 40)",Male,*,*,Exec-managerial,Private,491000,Bachelors,13,Other-relative,0,0,45,United-States,<=50K
"(35, 40)",Male,*,*,Craft-repair,Self-emp-not-inc,175769,Prof-school,15,Husband,0,0,60,United-States,<=50K
"(35, 40)",Male,*,*,Craft-repair,Private,138192,Bachelors,13,Husband,0,0,40,United-States,>50K
"(35, 40)",Male,*,*,Transport-moving,Private,174308,Some-college,10,Own-child,0,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Exec-managerial,Self-emp-inc,372525,Masters,14,Husband,0,0,60,United-States,>50K
"(35, 40)",Male,*,*,Transport-moving,Private,176296,HS-grad,9,Husband,0,1887,40,United-States,>50K
"(35, 40)",Male,*,*,Sales,Self-emp-not-inc,106347,Some-college,10,Unmarried,0,0,47,United-States,<=50K
"(35, 40)",Male,*,*,Adm-clerical,Federal-gov,210945,Some-college,10,Husband,0,0,70,United-States,<=50K
"(35, 40)",Male,*,*,Exec-managerial,Private,98389,Assoc-acdm,12,Husband,0,0,44,United-States,>50K
"(35, 40)",Male,*,*,Adm-clerical,Private,83893,Assoc-voc,11,Husband,0,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Craft-repair,Private,272019,11th,7,Husband,0,2057,40,United-States,<=50K
"(35, 40)",Male,*,*,Farming-fishing,Self-emp-not-inc,128876,7th-8th,4,Husband,0,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Exec-managerial,Private,455379,Bachelors,13,Husband,0,0,63,United-States,>50K
"(35, 40)",Male,*,*,Craft-repair,Local-gov,329759,HS-grad,9,Husband,0,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Craft-repair,Private,212433,HS-grad,9,Own-child,0,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Prof-specialty,Private,185099,Prof-school,15,Husband,0,0,55,United-States,>50K
"(35, 40)",Male,*,*,Exec-managerial,Self-emp-inc,188069,Assoc-voc,11,Husband,0,0,60,United-States,>50K
"(35, 40)",Male,*,*,Farming-fishing,Private,201531,HS-grad,9,Husband,0,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Handlers-cleaners,Private,224566,Assoc-voc,11,Husband,0,0,50,United-States,<=50K
"(35, 40)",Male,*,*,Handlers-cleaners,Private,219141,11th,7,Husband,7688,0,40,United-States,>50K
"(35, 40)",Male,*,*,Prof-specialty,Private,70995,HS-grad,9,Not-in-family,0,0,45,United-States,<=50K
"(35, 40)",Male,*,*,Farming-fishing,Private,56201,Some-college,10,Husband,0,0,40,Mexico,<=50K
"(35, 40)",Male,*,*,Farming-fishing,Private,98389,11th,7,Husband,0,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Craft-repair,Private,415578,Some-college,10,Husband,0,0,40,United-States,>50K
"(35, 40)",Male,*,*,Transport-moving,Private,201328,HS-grad,9,Husband,0,0,50,United-States,<=50K
"(35, 40)",Male,*,*,Prof-specialty,Private,186934,Masters,14,Not-in-family,0,0,40,United-States,>50K
"(35, 40)",Male,*,*,Exec-managerial,Private,198841,Masters,14,Husband,0,0,40,United-States,>50K
"(35, 40)",Male,*,*,Exec-managerial,Private,204501,Bachelors,13,Husband,0,0,55,United-States,>50K
"(35, 40)",Male,*,*,Craft-repair,Local-gov,267893,Assoc-acdm,12,Husband,7298,0,40,United-States,>50K
"(35, 40)",Male,*,*,Transport-moving,Local-gov,147258,HS-grad,9,Not-in-family,0,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Adm-clerical,Private,216473,Some-college,10,Husband,0,0,50,United-States,>50K
"(35, 40)",Male,*,*,Craft-repair,Private,107303,HS-grad,9,Husband,0,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Transport-moving,Self-emp-not-inc,133299,Assoc-acdm,12,Husband,0,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Transport-moving,Self-emp-not-inc,171968,HS-grad,9,Not-in-family,0,0,70,United-States,<=50K
"(35, 40)",Male,*,*,Craft-repair,Private,174242,HS-grad,9,Husband,0,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Prof-specialty,Private,105813,Bachelors,13,Husband,0,0,48,United-States,>50K
"(35, 40)",Male,*,*,Craft-repair,Private,257042,HS-grad,9,Unmarried,1506,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Farming-fishing,Private,413648,5th-6th,3,Unmarried,0,0,36,United-States,<=50K
"(35, 40)",Male,*,*,Transport-moving,Private,168322,HS-grad,9,Husband,0,0,60,United-States,<=50K
"(35, 40)",Male,*,*,Other-service,Self-emp-not-inc,184456,HS-grad,9,Husband,3464,0,80,Italy,<=50K
"(35, 40)",Male,*,*,Prof-specialty,Private,185099,Bachelors,13,Husband,0,0,48,United-States,>50K
"(35, 40)",Male,*,*,Craft-repair,Private,162164,HS-grad,9,Husband,0,0,44,United-States,<=50K
"(35, 40)",Male,*,*,Craft-repair,Private,381583,Some-college,10,Husband,0,0,45,United-States,>50K
"(35, 40)",Male,*,*,Prof-specialty,Local-gov,177305,Bachelors,13,Husband,0,0,38,United-States,<=50K
"(35, 40)",Male,*,*,Other-service,Local-gov,217689,Some-college,10,Husband,0,0,32,United-States,<=50K
"(35, 40)",Male,*,*,Sales,Self-emp-not-inc,204501,Bachelors,13,Husband,0,0,20,Canada,>50K
"(35, 40)",Male,*,*,Sales,Private,89718,HS-grad,9,Husband,0,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Craft-repair,Private,131827,HS-grad,9,Unmarried,0,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Machine-op-inspct,Private,415500,Some-college,10,Husband,0,0,40,United-States,>50K
"(35, 40)",Male,*,*,Craft-repair,Local-gov,89508,HS-grad,9,Husband,0,0,40,United-States,>50K
"(35, 40)",Male,*,*,Prof-specialty,State-gov,160910,Doctorate,16,Husband,0,0,45,United-States,<=50K
"(35, 40)",Male,*,*,Farming-fishing,Self-emp-not-inc,37778,Assoc-voc,11,Husband,3103,0,55,United-States,<=50K
"(35, 40)",Male,*,*,Adm-clerical,Private,267085,Some-college,10,Husband,0,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Exec-managerial,Private,182863,Bachelors,13,Husband,0,0,50,United-States,>50K
"(35, 40)",Male,*,*,Exec-managerial,Local-gov,191364,Assoc-acdm,12,Husband,0,0,40,France,>50K
"(35, 40)",Male,*,*,Craft-repair,Private,175643,HS-grad,9,Husband,0,0,35,United-States,<=50K
"(35, 40)",Male,*,*,Farming-fishing,Self-emp-not-inc,154641,HS-grad,9,Not-in-family,8614,0,50,United-States,>50K
"(35, 40)",Male,*,*,Prof-specialty,Private,284166,Bachelors,13,Husband,0,1902,50,United-States,>50K
"(35, 40)",Male,*,*,Farming-fishing,Self-emp-not-inc,147258,Assoc-voc,11,Husband,0,0,60,United-States,>50K
"(35, 40)",Male,*,*,Prof-specialty,Local-gov,223242,Bachelors,13,Not-in-family,0,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Sales,Self-emp-inc,306156,Some-college,10,Husband,15024,0,60,United-States,>50K
"(35, 40)",Male,*,*,Craft-repair,Private,192939,Bachelors,13,Husband,0,0,40,United-States,>50K
"(35, 40)",Male,*,*,Exec-managerial,Private,329980,Bachelors,13,Not-in-family,0,0,55,United-States,<=50K
"(35, 40)",Male,*,*,Transport-moving,State-gov,326566,Some-college,10,Own-child,0,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Machine-op-inspct,Private,177277,HS-grad,9,Husband,0,0,45,United-States,>50K
"(35, 40)",Male,*,*,Exec-managerial,Private,186130,Prof-school,15,Husband,0,0,55,United-States,>50K
"(35, 40)",Male,*,*,Craft-repair,Private,220595,HS-grad,9,Husband,0,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Exec-managerial,Private,126675,HS-grad,9,Husband,0,0,48,United-States,<=50K
"(35, 40)",Male,*,*,Handlers-cleaners,Private,161141,HS-grad,9,Not-in-family,0,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Transport-moving,Private,243409,HS-grad,9,Husband,0,0,50,United-States,<=50K
"(35, 40)",Male,*,*,Exec-managerial,Private,58972,Assoc-acdm,12,Unmarried,1506,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Farming-fishing,Private,61778,Bachelors,13,Not-in-family,0,0,30,United-States,<=50K
"(35, 40)",Male,*,*,Adm-clerical,State-gov,378916,HS-grad,9,Husband,0,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Transport-moving,Private,315565,HS-grad,9,Husband,0,0,40,Cuba,<=50K
"(35, 40)",Male,*,*,Exec-managerial,Private,135436,Bachelors,13,Husband,0,1977,60,United-States,>50K
"(35, 40)",Male,*,*,Craft-repair,Private,216711,HS-grad,9,Husband,0,0,40,United-States,>50K
"(35, 40)",Male,*,*,Transport-moving,Private,254439,10th,6,Unmarried,114,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Other-service,Private,229009,HS-grad,9,Husband,0,0,45,United-States,<=50K
"(35, 40)",Male,*,*,Craft-repair,Private,117073,HS-grad,9,Own-child,0,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Craft-repair,Private,133299,Assoc-voc,11,Husband,0,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Craft-repair,Private,53569,Assoc-voc,11,Husband,0,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Exec-managerial,Private,262841,HS-grad,9,Husband,0,0,50,United-States,>50K
"(35, 40)",Male,*,*,Exec-managerial,Private,241998,Bachelors,13,Husband,0,0,45,United-States,>50K
"(35, 40)",Male,*,*,Prof-specialty,State-gov,183735,Masters,14,Husband,0,0,40,United-States,>50K
"(35, 40)",Male,*,*,Protective-serv,Local-gov,255454,Bachelors,13,Not-in-family,0,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Craft-repair,Private,65382,Some-college,10,Husband,0,0,40,United-States,>50K
"(35, 40)",Male,*,*,Craft-repair,Private,385847,Some-college,10,Husband,0,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Sales,Self-emp-not-inc,115618,HS-grad,9,Not-in-family,0,0,50,United-States,>50K
"(35, 40)",Male,*,*,Sales,Private,225516,Assoc-acdm,12,Not-in-family,10520,0,43,United-States,>50K
"(35, 40)",Male,*,*,Exec-managerial,Private,126954,Bachelors,13,Husband,0,0,50,United-States,>50K
"(35, 40)",Male,*,*,Prof-specialty,Private,348739,Bachelors,13,Husband,0,0,45,United-States,>50K
"(35, 40)",Male,*,*,Protective-serv,State-gov,188303,Some-college,10,Husband,7688,0,40,United-States,>50K
"(35, 40)",Male,*,*,Sales,Self-emp-not-inc,274683,Some-college,10,Husband,7688,0,50,United-States,>50K
"(35, 40)",Male,*,*,Prof-specialty,Federal-gov,110188,Bachelors,13,Husband,0,0,40,Vietnam,<=50K
"(35, 40)",Male,*,*,Exec-managerial,Local-gov,668319,Bachelors,13,Husband,0,1740,80,United-States,<=50K
"(35, 40)",Male,*,*,Transport-moving,Private,278576,HS-grad,9,Husband,0,0,50,United-States,<=50K
"(35, 40)",Male,*,*,Craft-repair,Private,154210,Some-college,10,Husband,0,0,40,Hong,<=50K
"(35, 40)",Male,*,*,Craft-repair,Private,221650,Some-college,10,Husband,0,0,40,Japan,<=50K
"(35, 40)",Male,*,*,Exec-managerial,Private,682947,Bachelors,13,Not-in-family,0,0,55,United-States,>50K
"(35, 40)",Male,*,*,Transport-moving,Local-gov,327120,Some-college,10,Husband,0,0,30,United-States,<=50K
"(35, 40)",Male,*,*,Farming-fishing,Private,42645,HS-grad,9,Husband,0,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Exec-managerial,Self-emp-not-inc,58972,HS-grad,9,Husband,0,0,50,United-States,<=50K
"(35, 40)",Male,*,*,Prof-specialty,Private,126675,Masters,14,Husband,0,1977,50,United-States,>50K
"(35, 40)",Male,*,*,Craft-repair,Private,112271,11th,7,Husband,0,0,40,United-States,>50K
"(35, 40)",Male,*,*,Farming-fishing,Private,269455,HS-grad,9,Husband,0,0,45,United-States,<=50K
"(35, 40)",Male,*,*,Farming-fishing,Private,104858,Some-college,10,Husband,0,0,56,United-States,>50K
"(35, 40)",Male,*,*,Craft-repair,Private,73715,Some-college,10,Husband,0,0,40,United-States,>50K
"(35, 40)",Male,*,*,Protective-serv,Local-gov,193815,Some-college,10,Husband,0,0,40,United-States,>50K
"(35, 40)",Male,*,*,Transport-moving,Private,107916,HS-grad,9,Husband,0,2002,40,United-States,<=50K
"(35, 40)",Male,*,*,Craft-repair,Self-emp-not-inc,233533,Bachelors,13,Not-in-family,0,0,65,United-States,<=50K
"(35, 40)",Male,*,*,Sales,Private,68273,Bachelors,13,Husband,0,0,40,United-States,>50K
"(35, 40)",Male,*,*,Prof-specialty,Self-emp-inc,478829,Prof-school,15,Husband,99999,0,50,United-States,>50K
"(35, 40)",Male,*,*,Machine-op-inspct,Local-gov,236391,HS-grad,9,Husband,0,0,38,United-States,>50K
"(35, 40)",Male,*,*,Sales,Private,341643,Bachelors,13,Not-in-family,0,0,55,United-States,<=50K
"(35, 40)",Male,*,*,Sales,Self-emp-inc,111319,Assoc-acdm,12,Husband,0,1887,45,United-States,>50K
"(35, 40)",Male,*,*,Exec-managerial,Private,237943,Bachelors,13,Husband,99999,0,70,United-States,>50K
"(35, 40)",Male,*,*,Craft-repair,Private,190759,11th,7,Husband,0,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Craft-repair,Private,105803,HS-grad,9,Husband,3103,0,45,United-States,>50K
"(35, 40)",Male,*,*,Protective-serv,Local-gov,37931,HS-grad,9,Husband,0,0,40,United-States,>50K
"(35, 40)",Male,*,*,Prof-specialty,Self-emp-not-inc,114366,Bachelors,13,Husband,0,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Craft-repair,Private,312232,HS-grad,9,Not-in-family,0,0,50,United-States,<=50K
"(35, 40)",Male,*,*,Prof-specialty,Private,161637,Doctorate,16,Husband,0,1902,40,Taiwan,>50K
"(35, 40)",Male,*,*,Prof-specialty,Federal-gov,112847,Bachelors,13,Husband,0,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Prof-specialty,Private,359001,Assoc-voc,11,Husband,0,0,42,United-States,<=50K
"(35, 40)",Male,*,*,Craft-repair,Private,160035,HS-grad,9,Husband,0,0,55,United-States,<=50K
"(35, 40)",Male,*,*,Adm-clerical,Private,325374,Some-college,10,Not-in-family,0,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Craft-repair,Private,278557,Assoc-voc,11,Husband,0,1628,48,United-States,<=50K
"(35, 40)",Male,*,*,Tech-support,Private,49626,Assoc-voc,11,Husband,0,0,43,United-States,<=50K
"(35, 40)",Male,*,*,Farming-fishing,Private,168322,11th,7,Husband,0,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Exec-managerial,Private,128715,Bachelors,13,Husband,0,0,60,United-States,>50K
"(35, 40)",Male,*,*,Exec-managerial,Private,78247,Some-college,10,Husband,0,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Exec-managerial,Private,111128,Some-college,10,Not-in-family,0,0,60,United-States,>50K
"(35, 40)",Male,*,*,Exec-managerial,Private,233717,Some-college,10,Unmarried,0,0,60,United-States,<=50K
"(35, 40)",Male,*,*,Other-service,Private,167613,HS-grad,9,Husband,0,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Craft-repair,Private,99527,HS-grad,9,Husband,0,0,40,United-States,>50K
"(35, 40)",Male,*,*,Prof-specialty,Private,165472,Bachelors,13,Husband,0,0,40,United-States,>50K
"(35, 40)",Male,*,*,Prof-specialty,Private,99452,Bachelors,13,Husband,0,0,50,United-States,>50K
"(35, 40)",Male,*,*,Craft-repair,Private,240458,11th,7,Not-in-family,0,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Machine-op-inspct,Private,115289,HS-grad,9,Husband,0,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Handlers-cleaners,Private,373895,Some-college,10,Not-in-family,0,0,35,United-States,<=50K
"(35, 40)",Male,*,*,Craft-repair,Private,225860,Assoc-voc,11,Husband,0,0,40,United-States,>50K
"(35, 40)",Male,*,*,Sales,Private,77146,Bachelors,13,Husband,0,0,45,United-States,>50K
"(35, 40)",Male,*,*,Exec-managerial,Private,207568,Bachelors,13,Husband,5178,0,40,United-States,>50K
"(35, 40)",Male,*,*,Craft-repair,Private,267798,HS-grad,9,Unmarried,0,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Craft-repair,Private,172186,Some-college,10,Not-in-family,0,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Exec-managerial,Self-emp-inc,124685,Masters,14,Not-in-family,0,0,99,Japan,>50K
"(35, 40)",Male,*,*,Craft-repair,Private,126946,Some-college,10,Not-in-family,0,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Adm-clerical,Private,31964,9th,5,Husband,0,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Craft-repair,Private,193855,HS-grad,9,Husband,0,1902,50,United-States,<=50K
"(35, 40)",Male,*,*,Craft-repair,Self-emp-not-inc,344480,HS-grad,9,Husband,4064,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Sales,Private,257942,Bachelors,13,Husband,0,0,60,United-States,>50K
"(35, 40)",Male,*,*,Other-service,Private,422933,Bachelors,13,Not-in-family,0,0,37,United-States,<=50K
"(35, 40)",Male,*,*,Other-service,Private,207568,10th,6,Own-child,0,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Exec-managerial,Self-emp-not-inc,112271,Bachelors,13,Husband,0,0,50,United-States,>50K
"(35, 40)",Male,*,*,Transport-moving,Local-gov,28996,HS-grad,9,Husband,0,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Other-service,Private,222450,11th,7,Other-relative,0,0,40,El-Salvador,<=50K
"(35, 40)",Male,*,*,Farming-fishing,Self-emp-inc,180419,HS-grad,9,Husband,0,0,45,United-States,<=50K
"(35, 40)",Male,*,*,Other-service,Self-emp-not-inc,35330,HS-grad,9,Husband,0,0,42,United-States,<=50K
"(35, 40)",Male,*,*,Tech-support,Local-gov,108320,Bachelors,13,Husband,0,0,45,United-States,>50K
"(35, 40)",Male,*,*,Tech-support,Private,341672,Assoc-voc,11,Husband,0,0,40,Philippines,<=50K
"(35, 40)",Male,*,*,Machine-op-inspct,Private,144608,HS-grad,9,Husband,0,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Craft-repair,Private,77820,Some-college,10,Husband,0,0,40,United-States,>50K
"(35, 40)",Male,*,*,Sales,Self-emp-inc,175769,HS-grad,9,Husband,0,0,65,United-States,>50K
"(35, 40)",Male,*,*,Sales,Private,198170,Assoc-voc,11,Husband,0,0,40,United-States,<=50K
"(35, 40)",Male,*,*,Transport-moving,Private,38948,HS-grad,9,Husband,0,0,50,United-States,<=50K
"(35, 40)",Male,*,*,Transport-moving,Self-emp-inc,140854,HS-grad,9,Not-in-family,0,0,60,United-States,<=50K
"(35, 40)",Male,*,*,Exec-managerial,Private,269318,Bachelors,13,Husband,0,0,50,United-States,>50K
"(35, 40)",Male,*,*,Craft-repair,Private,120590,HS-grad,9,Husband,0,0,45,United-States,>50K
